conversation_id,turn,user_message,bot_response,high_level_category,subcategory,tone,barrier,gender,age,edge_case,free_form,topic_switched_at,original_subcategory
conv_2,4,"14 here, idk if I can tell her… what if she freaks out or gets mad at me?","Eish, I understand this fear completely—opening up about personal stuff can feel so scary, especially when you're not sure how someone might react. But chomi, parents often care deeply about their kids’ health, even if they don’t always show it perfectly. If your mom gets upset, it’s likely because she’s worried and doesn’t like seeing you in pain. ❤️

Here’s a tip: Start small and keep it focused on how your body feels. You could say something like: “Mum, my period cramps are really bad, and sometimes I cry. I’m scared because I don’t think this is normal. Can we go to a doctor or clinic together?” If you want, you could mention that I encouraged you to talk to a trusted adult because it’s important to look after yourself.  

Sometimes parents react strongly because they’re worried, but it’s not your fault. If you feel unsafe or it doesn’t go how you hope, is there another adult you trust—like an aunt, older sister, or teacher—who might be easier to open up to? Remember, you deserve help, and even though it’s scary, this step could get you closer to feeling better. Sending you strength, choma. 🔒🌼",srh,puberty_and_body_changes,fear_shame_stigma,internal_struggle_barrier,female,14,,,,puberty_and_body_changes
conv_2,5,I want to text her but don’t know how to start. Can you help me write a short message?,"Of course, I’ve got you, chomi! Here’s a message you can use or tweak to make it sound like you:  

**Hi Mom, I wanted to tell you something, and I wasn’t sure how to say it in person. My period cramps have been really bad lately—sometimes I start crying because it hurts so much. I think I need help, maybe from a doctor or a clinic? Can we talk about it when you have a moment? Thanks, I love you 💕**

You can keep it short, but remember to stay calm and honest. It’s okay to say you’re nervous to tell her—she’ll understand. If writing feels hard, you can also send her a voice note saying something similar.  

Take your time, choma, you’ll feel better once you take the first step. And you can always come back and update me or ask for more help—I’m here for you! 🤗✨",srh,puberty_and_body_changes,fear_shame_stigma,internal_struggle_barrier,female,14,,,,puberty_and_body_changes
conv_2,6,i'm still too scared to send it. can you make it one sentence pls?,"No stress, chomi. Here’s a one-liner you can use:  

**Hi Mom, my period cramps have been really painful, and I think I might need help from a doctor or clinic.**  

You’re doing amazing by even thinking about sharing this—it’s not easy, and I’m proud of you. Take a deep breath; you don’t have to send it right away, just when you feel ready. You’ve got this! 🙌💖",srh,puberty_and_body_changes,fear_shame_stigma,internal_struggle_barrier,female,14,,,,puberty_and_body_changes
conv_2,7,I wanna send it but I'm terrified she'll freak out or say I'm overreacting,"Hayibo, chomi, your feelings are *never* overreacting. 🌼 Pain is real, and asking for help is brave, not dramatic. Your body’s trying to tell you something, and you’re doing the right thing by listening.

I know it’s scary, but remember: you’re not doing anything wrong by speaking up for yourself. If she’s upset or surprised, it’s usually because she’s worried and wants the best for you—even if it doesn’t come across nicely at first. Just hold onto this truth: **what you’re feeling matters**, and opening up about it means you’re taking care of yourself.

Try pressing “send” quickly, like ripping off a plaster—don’t let the fear build up! If it gets hard, literally count down in your head: **3… 2… 1… SEND.** Once it’s out there, it might feel lighter. And if you need me after or you’re worried about her reaction, I’m always here to help you figure it out! 💬✨",srh,puberty_and_body_changes,fear_shame_stigma,internal_struggle_barrier,female,14,,,,puberty_and_body_changes
conv_3,1,Um... I'm 14 and my periods are weird? I'm kinda embarrassed to ask this.,"Hayibo, no stress! You're not alone—your body’s still figuring things out, and it’s really natural for your periods to feel a bit all over the place right now. Loads of girls go through this at your age.

When you say “weird,” are they irregular, super heavy, or do they skip months? Here's the tea: during puberty, it’s common for your period to be unpredictable. This can happen because your hormones are still adjusting. You might also have mild cramps, unexpected spotting, or days where it feels like your period just won’t behave. 🚶‍♀️

But tjo, if your periods are REALLY painful (like you can’t get out of bed kind of vibes 🛌), super heavy (changing pads every hour), longer than 7 days, or if you’re skipping them for months on end (like 3+ months)—it might be good to check in with a clinic or doctor. There’s no shame in that! They can help figure out if anything needs attention. 

Also, tracking your period can really help. Try the Oky app or just write it down in your diary/journal 📅; note the start, end, and anything ""weird"" you notice. It'll help you spot patterns over time.

If you’re still shy about asking stuff, I promise—I’m here, no judgement. Let me know what you’re feeling or worried about. ❤️",srh,puberty_and_body_changes,fear_shame_stigma,internal_struggle_barrier,female,14,,,,puberty_and_body_changes
conv_3,2,"Um I’m 14. Periods are all over the place sometimes—skip, sometimes heavy, cramps bad. Too embarrassed to tell mum.","Eish, I hear you, chommie! What you're feeling is totally normal at your age. Talking about it can be awkward, but trust me, your mom is probably more ready for these chats than you think. She’s been through it all too! 💞

Periods can be really unpredictable when you're young—some months heavy, some light, sometimes they don’t show up at all. Your body is getting used to all those hormone changes. Those cramps can be a real killer, right? Ag shame! Try a hot water bottle on your tummy, follow the instructions on pain meds carefully, or even consider some gentle exercise or yoga. 

If things get too intense, like super heavy bleeding or unbearable cramps that don’t ease up, it's a good idea to chat with a health professional. You can head to a youth-friendly clinic for support. 

Remember, you can reach out to the Big Sis Helpline at 0800 12 84 55, or check out Childline SA for more help. Also, for a list of vetted services, just type SERVICES. Hang in there; you’re not alone! 💖",srh,puberty_and_body_changes,fear_shame_stigma,internal_struggle_barrier,female,14,,,,puberty_and_body_changes
conv_3,3,I'm only 14 and too embarrassed to talk to my parents... idk if I can go to a clinic alone?,"Tjo, I feel you, wena! It’s normal to feel shy about this kind of stuff—lots of young girls feel the same. But let me tell you something: you’re brave for even thinking about asking for help! 👊 

At 14, depending on where you are in SA, you’re old enough to go to a clinic without having to bring your parents along. Clinics are there to help you and won’t judge—you have the right to access sexual and reproductive healthcare. 🌸 Staff there will explain things to you in a supportive way, and everything is kept private. If you feel nervous, maybe write a few questions down so you don’t forget what you want to ask. 

If you’re still feeling unsure, is there maybe an adult you trust (like an aunt, older sister, teacher) who could go with you, just for backup? You don’t have to tell them everything; it’s just for the company. 👭 

Remember, you’re allowed privacy—no need to share anything you’re not comfortable with. If you ever need help finding the closest clinic or youth-friendly support, just type SERVICES and I’ll hook you up. 💌",srh,puberty_and_body_changes,fear_shame_stigma,internal_struggle_barrier,female,14,,,,puberty_and_body_changes
conv_3,4,But what if they tell my mom? Will they need my parents' permission? I'm really scared.,"Eish, don’t stress, wena. You’ve got rights! In South Africa, at 14, you can visit a clinic without needing your parents' permission, so just breathe. 🌬️ Healthcare workers are trained to keep your visits private. Whatever you discuss is confidential unless someone is at serious risk, like in abuse situations, and they'll explain if they need to involve a trusted adult.

Feel free to chat about cramps, irregular periods, contraception, or STIs openly. This is your body and your journey, and the staff will respect your choices. 💖 

AI isn’t always reliable, so I can’t share specific service details, but it might be easier to check the Big Sis Services Directory by typing SERVICES. You can also reach out to the Big Sis Helpline at 0800 12 84 55 or contact Childline SA if you need someone to talk to. You got this! 🙌",srh,puberty_and_body_changes,fear_shame_stigma,internal_struggle_barrier,female,14,,,,puberty_and_body_changes
conv_3,5,I feel so awkward and panicky. What if they think I'm overreacting? Can I just ask about pain?,"Ah, my chommie, first things first—your feelings are valid. You’re not overreacting just because you’re worried or panicky. Your body tells you things for a reason, and listening to it is never a bad idea. 💛 

Yes, you can absolutely go to a clinic and simply say, “I’d like to ask about pain during my period.” You don’t need to share anything you’re not ready to talk about. They’ve heard it all before, and trust me, period pain is super common. They might ask you a few questions to get to the bottom of things, like: How often do your period pains happen? How bad is the pain? Are your periods very heavy or unpredictable? Answer honestly—it’s how they can best help you.

If it feels uncomfortable, you can say, “I’m feeling nervous; can you explain why you’re asking that?” Clinics aren’t there to judge you; they’re places for support and care. 🌷 

Take a deep breath. You’re not alone in this. 💪 If your anxiety gets really bad, try focusing deeply on your breathing—in for 4 seconds, out for 6 seconds. You’ll feel calmer and more grounded in no time. 😊",srh,puberty_and_body_changes,fear_shame_stigma,internal_struggle_barrier,female,14,,,,puberty_and_body_changes
conv_3,6,"I'm 14 and my stomach knots thinking about it... can I just say ""it hurts""?","Yoh, choma, I totally understand that feeling. It’s so intimidating to open up, especially as a young teen. But hey, you don’t have to have all the words ready—you can absolutely just say: “It hurts.” 💔 That’s more than enough to start the conversation.

When you go to the clinic, you can say something simple, like: “I’m here because I’ve been feeling pain down there.” They’ll ask you a few gentle questions to understand what’s going on, like whether it’s pain during your period, when you pee, or during sex (if that’s relevant), and whether the pain is sharp, dull, or constant. You don’t have to give details unless you’re comfortable—you’re in control of what you share. ✨

The staff at clinics know this stuff can be awkward, and they’re trained to care for young people just like you. If you’re panicky, you can even ask things like, “Can we go slowly? I’m feeling nervous.” A kind healthcare worker won’t push you too hard—they’ll take it step by step.

You’re brave for even thinking about getting help! If you ever need info on where to go or support while you figure things out, I’m here whenever you need me. 🫶 💌",srh,puberty_and_body_changes,fear_shame_stigma,internal_struggle_barrier,female,14,,,,puberty_and_body_changes
conv_3,7,"Okay… I'm still scared. If they ask stuff I don't wanna say, can I just say I don't want to answer?","Absolutely, chommie! You’re allowed to say, “I’d rather not answer that.” Clinics are there to help you, not force you to talk about anything you’re not ready for. 🙏 As long as they have enough info to care for you properly, they’ll work with what you’re comfortable sharing. Remember, your boundaries matter! 💎

Some questions might feel personal, like about sexual activity or your period, but they ask these to figure out the cause of your pain and give you the right treatment. If you don’t want to talk about something, you can say, “I don’t feel comfortable talking about that right now.” It’s your health journey—you’re the boss. 💪

It’s super important to be honest about the things you *do* choose to share. If you ever feel judged or uncomfortable with a healthcare worker, you can stop the conversation, leave, and try another clinic. You have that right.

You’re brave for taking this step, and you ARE strong enough to handle it. I promise you're not alone, and help is out there for you to feel better. 😊 If speaking is tough, try writing down your concerns for the nurse or doctor to read—that might be easier. You got this! 💜",srh,puberty_and_body_changes,fear_shame_stigma,internal_struggle_barrier,female,14,,,,puberty_and_body_changes
conv_4,1,"I'm 14 and my boobs hurt and look uneven... I'm so embarrassed to tell anyone, what if it's weird?","Eish, I know it can feel so stressful, but let me tell you—this is SUPER common, fam! ❤️ Breasts come in all shapes, sizes, and stages, and at 14, your body’s still doing its thing figuring itself out. During puberty, it’s natural for your boobs to feel tender or sore, especially if they’re growing. That’s because of hormonal changes, and it should settle down over time.

About the unevenness? Most boobs aren’t perfectly the same size—that’s one of those things people don’t often talk about. For many, they’ll even out a bit as you get older, but some difference is completely natural. Your body is growing and changing, and it’s doing it in its own unique way. 🌼 

If the pain gets worse, is really intense, or you notice lumps or other unusual changes, you should tell a trusted adult (like a parent or caregiver) or visit a clinic just to be safe. You’re *not* weird, love—this is just part of growing up! You got this! 💕",srh,puberty_and_body_changes,fear_shame_stigma,internal_struggle_barrier,female,14,,,,puberty_and_body_changes
conv_4,2,I’m scared to say anything… my mum would laugh. Can I get this checked secretly?,"Eish, I hear you, chommie, and it’s completely normal to feel a bit anxious about opening up. The good news is that you have the right to visit a clinic or doctor all on your own, and your info stays confidential. Most clinics around are super supportive—you can chat to a nurse or counsellor privately about what you’re going through. 

Before you go, it might help to jot down any questions or worries you have. Just be honest about what you've been feeling, and they’ll make sure you’re okay. It’s likely nothing serious, but getting expert advice will really help you chill. 

Remember, if you’re feeling stuck, you can call the Big Sis Helpline at 0800 12 84 55. If you need more info about services, just type SERVICES. It’s better to use those vetted resources!",srh,puberty_and_body_changes,fear_shame_stigma,internal_struggle_barrier,female,14,,,,puberty_and_body_changes
conv_4,3,I’m 14 and shaking just thinking about going alone… what if they make me undress? I can’t handle that,"Hayibo, chommie, I feel you. It can feel super scary to think about visiting a clinic for something personal. But remember, you're in control of what happens there. At 14, you have the right to access healthcare, and no one should force you to do anything you're uncomfortable with. 💖

If they need to check your breasts, they *might* ask to do a physical exam, but it's always optional. You can ask them to explain why it’s necessary and say no if you don’t feel ready. They might also just talk to you, or suggest a scan that doesn’t involve undressing. Always let the nurse or doctor know if you’re feeling nervous—they’re trained to be gentle and understanding. 🙏

If you seriously can’t go alone, maybe chat with someone you *do* trust, like an older sibling, auntie, family friend, or a teacher who can go with you. Safety and comfort first always, chommie—take it at your own pace! You’ve got this! 💪 Sending hugs! 💜",srh,puberty_and_body_changes,fear_shame_stigma,internal_struggle_barrier,female,14,,,,puberty_and_body_changes
conv_4,4,"Can they check without me taking clothes off? I'm so embarrassed, what if they judge me?","Tjo, chommie, I can hear how much this is weighing on your mind. 💔 First things first: a nurse or doctor won't judge you—promise. They’ve seen it all and their goal is to *help* you, not make you feel bad. They understand how uncomfortable this feels, especially for younger patients, and they'll explain everything step by step. 

About checking without removing clothes—it depends. For some things (like if it’s just tenderness), they might just ask a few questions or suggest waiting to see if the pain settles down. If they need to do a physical exam, it’s okay to tell them you’re nervous. They can give you options, like keeping a thin gown or your clothing on when possible. You always have the right to ask questions and say no if you’re not comfortable. 🌸

If the thought of going alone feels overwhelming, it’s absolutely okay to ask someone you trust to go with you just for moral support—it could be a family member, friend, or even a counsellor. No rush, wena; you decide when you're ready! You’re brave for even thinking about taking this step. 💪💕",srh,puberty_and_body_changes,fear_shame_stigma,internal_struggle_barrier,female,14,,,,puberty_and_body_changes
conv_4,5,"Ugh this is embarrassing, I can't imagine telling anyone or refusing if they ask me to undress.","Ah, chommie, I get it—this stuff can feel awkward and overwhelming. But trust me, nurses and doctors deal with these situations *all the time*, and they’re trained to be professional and kind. They won’t think anything weird about you feeling shy—lots of people feel the same way when it comes to check-ups. You’re *not alone*. 🤗

When it comes to undressing, it’s important to know your rights. Any physical exam is only done if it’s necessary, and **you can say no at any time**. A nurse will usually explain why it might be needed and ask for your permission first. If it’s too much, say you’d rather wait or start by talking things through—there’s no need to rush. You're *in control*, chommz.

Your health is more important than embarrassment, but I know it’s scary. 💜 Maybe you can take baby steps? Start by asking them small questions (even calling a helpline first if that feels easier). Try writing things down if talking feels too hard—it can help guide the conversation. You’re braver than you think! Sending so much love! 💪✨",srh,puberty_and_body_changes,fear_shame_stigma,internal_struggle_barrier,female,14,,,,puberty_and_body_changes
conv_4,6,I want help but I'm terrified. Could they do an exam with my bra on? I'm 14.,"Yoh, I hear you chommie—and you’re being so strong just sharing how you feel. 💜 It's completely natural to feel scared about this, especially at your age, but let me reassure you: YOU are in control of what happens at the clinic.

If the nurse needs to check anything near your chest, they’ll explain why first, and you can absolutely ask if it's possible to keep your bra on during the exam. Sometimes, they can work around it depending on what they need to check. If it’s about your breasts, they might ask you to remove it—but you can always say you feel nervous and ask if they have alternatives, or even a gown to make you feel more covered. 🌸

Since you’re 14, nobody can force you, and they can’t pressure you to do anything—you *always* have the right to stop or say you’re not ready. If it feels too much, you can let them know and just have a chat for now instead of a physical exam. You’re not the first girl to feel like this, and healthcare workers understand—it’s their job to make you feel safe and respected. 💕

If you’d feel better, maybe you could bring a trusted person with you, even if they just wait nearby. No rush, wena, but getting help is so worth it. You’ve got this! 🙌 Sending strength! ❤️",srh,puberty_and_body_changes,fear_shame_stigma,internal_struggle_barrier,female,14,,,,puberty_and_body_changes
conv_4,7,14 here. What if doctor insists? Can I leave mid-exam? I’d probably freeze.,"Eish, my heart goes out to you, chommie. It’s so tough when you feel scared or unsure in a situation like this. But let me be very clear: **you have the right to say no at any time—even mid-exam**. No one can insist or force you to do anything, no matter how old you are. Your body, your rules. 💪🌸

If you start feeling uncomfortable or overwhelmed during the appointment, you can absolutely stop and say, “I’m not ready” or “Can we take a break?” You don’t even have to explain—it’s perfectly okay to just get up and leave if you feel you need to, though I know that might feel hard if you freeze up. 🫂

One tip: before the exam starts, tell the nurse or doctor **exactly how you’re feeling**—like that you feel nervous and scared. Most healthcare workers will go out of their way to make you more comfortable, like slowing down, being extra gentle, or giving you options. You can also ask them to explain everything before they do it, step by step—it helps to feel more in control. 🌸

If it feels scary to go alone, ask someone you trust to come with you. Even if they just wait outside, it can help knowing you’re not alone. You’ve got this, chommz—you’re stronger than you think! 💜",srh,puberty_and_body_changes,fear_shame_stigma,internal_struggle_barrier,female,14,,,,puberty_and_body_changes
conv_5,1,"I'm 14...my period hasn't started and I feel like something's wrong, I'm scared to tell anyone.","Eish, I know this feels stressful, but listen, you're not alone! It's natural for your first period to start anytime between ages 9 and 15. Everyone's body grows at its own pace, so you’re not late or “wrong”—your body is just taking its time to get ready. 💖

Before your first period, you might notice signs, like:
- Breast growth or tenderness (usually happens first)
- Hair growth under your arms or around your pubic area
- A thin, sticky discharge (clear or whitish) in your underwear around 6–12 months before your period starts.

If you feel super worried or you haven't noticed any of these changes yet, talking to a trusted adult can really help! Maybe a parent, older sibling, aunt, or even a school counsellor? They can support you or help you visit a doctor to check that everything is okay.

Your feelings are valid! But remember, your body knows what to do, and it’s totally natural to start when the timing is right, even if it feels late compared to your friends. ❤️ If you want to chat more about this, I'm here! ✨",srh,puberty_and_body_changes,fear_shame_stigma,internal_struggle_barrier,female,14,,,,puberty_and_body_changes
conv_5,2,"I haven't noticed any hair or discharge... my boobs barely changed. I'm scared to tell my mom, she'll judge me.","Eish, chommie, I totally get how tough it can be to feel judged or misunderstood by those close to you. Just remember, it’s not your fault at all—your body is perfect just as it is! ❤️ 

If you're 14 and haven’t noticed signs of puberty yet, consider seeing a doctor for a check-up. There could be simple reasons for the delays, and they can help put your mind at ease. Talking to a trusted person can also really help—think about reaching out to a relative, older sibling, or even a teacher if you find it hard to talk to your mom.

I know it can be frustrating, but I can’t share specific service details since I use AI, which isn't always reliable. You can type SERVICES for a list of vetted options, or if you prefer talking to a real person, just type ASK. Also, you can call the Big Sis Helpline at 0800 12 84 55 or reach out to Childline SA for support. You’ve got this! 💙",srh,puberty_and_body_changes,fear_shame_stigma,internal_struggle_barrier,female,14,,,,puberty_and_body_changes
conv_5,3,"So if I go to a doctor, will they tell my mom? I'm terrified she'll yell.","Eish, I get that this is weighing heavily on your mind, chommie. Just know that in South Africa, once you’re 12 or older, you have the right to make your own decisions about healthcare, and doctors must keep your info private—no one, not even your parents, can know unless you say it’s okay or it’s an emergency. 

Feeling nervous about talking to your mom? Maybe start with other topics about health, like stress or regular check-ups, and see if that helps ease into discussing what you really need. But if that's too tough, you can go to a clinic or doctor without her knowing.

For extra support, consider reaching out to Childline SA or the Big Sis Helpline at 0800 12 84 55. If you want to explore more services, just type SERVICES, or if you need to chat with someone real, type ASK. You deserve to feel safe and supported! 💖",srh,puberty_and_body_changes,fear_shame_stigma,internal_struggle_barrier,female,14,,,,puberty_and_body_changes
conv_5,4,I don't know if I can do this alone. Will doctors make my parents come? I'm freaking out.,"Yoh, chommie, I can hear how worried you are, but let me reassure you—no one’s going to force your parents into the picture. You have rights when it comes to your healthcare in South Africa, even at your age. 💛

Here’s the deal:
- If you’re 12 or older, you can make your own decisions about medical treatment, including going to the doctor or a clinic. 
- Doctors and nurses must keep your information confidential, so they won’t tell your parents unless you give them permission or if your safety is seriously at risk (like in an emergency).

Just tell the doctor or health worker upfront that you want privacy—they’ll respect it. Clinics are used to helping young people who need support but don’t want their parents involved.

If going alone feels overwhelming, try asking a trusted adult (an auntie or cousin?) or an older friend to go with you. Having someone by your side can make a big difference. Don’t give up, chommie—you’ve got this! 💪✨",srh,puberty_and_body_changes,fear_shame_stigma,internal_struggle_barrier,female,14,,,,puberty_and_body_changes
