conversation_id,turn,user_message,bot_response,high_level_category,subcategory,tone,barrier,gender,age,edge_case,free_form,topic_switched_at,original_subcategory
conv_3,1,uh... i think i might be pregnant. what actually is an abortion? like how does it work?,"Eish, chommie, I get that this is a lot to handle. Just know that asking questions is a good step! 

In South Africa, you have the right to access safe and legal abortion services if you need them. There are two main methods: a medical abortion, which uses pills to end a pregnancy early, and a surgical abortion, which is a procedure done in a clinic or hospital. Both methods are safe when performed by qualified health professionals. Remember, don’t go for unsafe options; your well-being is super important! 

If you think you might be pregnant, it's best to visit a clinic for a pregnancy test and to discuss your options. You can go by yourself if you prefer—your body, your decision! 

For expert support, you can reach out to the Big Sis Helpline at 0800 12 84 55 or Childline SA. Also, check out the Services Directory by typing SERVICES for a list of trusted resources. I know that might seem frustrating, but it's the safest way to get help. You can also type ASK to chat with a real person. Take care! ❤️",srh,abortion,neutral_just_curious,knowledge_barrier,female,18,,,,abortion
conv_3,2,"uh... so if I take the pills, what happens to my body? will it hurt, how long?","Okay chomi, here's the lowdown—if you choose a medical abortion (the pill method), it involves two steps: 

1️⃣ The first pill stops the pregnancy from growing. You'll usually take this at a clinic.  
2️⃣ The second pills, taken at home or as advised, cause your uterus to expel the pregnancy. This might feel like a *very painful* period, with cramps and heavy bleeding that can last for several hours. The bleeding can continue lightly for a few days afterward.  

Pain levels are different for everyone. Many people get strong cramps and feel tired, nauseous, or moody, but painkillers can help with discomfort. It’s also good to have someone supportive with you to look after you, make tea, and give you moral support. 💛  

If something feels wrong—like the pain is unbearable, the bleeding is too heavy, or you feel dizzy and weak—go to a clinic immediately.  

You don’t need to be scared to ask for all the info at a clinic. It’s your right to know what to expect so you can feel safe and prepared. You got this. 😊",srh,abortion,neutral_just_curious,knowledge_barrier,female,18,,,,abortion
conv_3,3,"uh... do you actually pass something? like, will i see tissue? sry if that’s weird","Not weird at all, chomi—I’m glad you’re asking! 😊 When having a medical abortion, especially in early pregnancy, you might pass some tissue along with the blood. It can look different depending on how far the pregnancy is, but for most people in the first trimester (up to 12 weeks), it’s usually clots and tissue that blend with the blood. 

Some people notice a small sac or a greyish tissue that might be the pregnancy itself—it’s natural to feel emotional or unsure about that! Remember, it’s okay to process your feelings however you need to. Don’t be hard on yourself. 💜 

Keep a close eye on how much you’re bleeding. If you’re soaking through pads very quickly (like more than one per hour for several hours), or feeling faint or unwell, get medical help—safe abortions normally don’t cause extreme bleeding. Let me know if you’ve got more questions, chommie. 💬",srh,abortion,neutral_just_curious,knowledge_barrier,female,18,,,,abortion
conv_3,4,um how long after the meds does it usually start? hours or days? i'm kinda nervous...,"I feel you, chomi. It’s totally natural to feel nervous—it’s a big and emotional moment, but I promise it’s okay to ask about every detail. ❤️

Here’s what usually happens with a medical abortion: after taking the first pill (mifepristone), most people don’t feel much straight away. It blocks the hormone that supports the pregnancy. After you take the second pills (misoprostol)—usually within 24–48 hours—the process often starts within a few hours, but it can sometimes take up to 24 hours to begin.  

Once the second pills work, you’ll experience cramping and bleeding as your body expels the pregnancy. This process typically lasts a few hours, but light bleeding or spotting can continue for a couple of weeks. You might have nausea, dizziness, or diarrhoea too—it’s all part of the process.  

If bleeding or pain doesn’t start after a day, or if something feels off, contact the clinic. They will guide you and make sure you’re safe. It’s okay to feel nervous, but you’re not alone, chommie—you’ve got people who care about you. ✨❤️",srh,abortion,neutral_just_curious,knowledge_barrier,female,18,,,,abortion
conv_3,5,uh… will the worst cramps end the same day or keep going for days? can i take ibuprofen?,"Aweh chomi, I can hear you’re feeling a bit anxious—it’s okay, I’ve got you! 💛 

The worst cramps usually happen when the tissue is being expelled, which is typically within a few hours after taking the second pill (misoprostol). For most people, the intense cramps settle within the same day, but you might still have lighter cramps and bleeding for a few days afterward. Everyone’s body reacts differently, though! 

Yes, you can absolutely take ibuprofen—it’s one of the best options for managing cramps. Make sure to follow the dosage instructions (usually 400–600mg every 6–8 hours, but check the packaging). It’s also helpful to use a heating pad or hot water bottle while resting—it can be a lifesaver for the pain. 🌡️ 

If the pain becomes unbearable or it lasts beyond 1–2 days without easing, call a clinic for advice. You deserve to feel safe and supported through all of this, chommie. Keep asking me if you need more help! 🤗✨",srh,abortion,neutral_just_curious,knowledge_barrier,female,18,,,,abortion
conv_3,6,um… can i take paracetamol together with ibuprofen? or is that bad?,"Great question, chommie! The answer’s actually yes, you *can* take paracetamol (Panado) and ibuprofen together—lots of people do it when they need stronger pain relief. 💊✨

Paracetamol and ibuprofen work in different ways in your body, so they’re safe to take together as long as you don’t exceed the recommended dose for either. Here’s how:

- For **paracetamol**, usually, adults can take 1–2 tablets (500mg each) every 4–6 hours, but don’t take more than 8 tablets in a day.
- For **ibuprofen**, 400–600mg every 6–8 hours is fine, but try not to exceed 1200–2400mg per day depending on the instructions on the box. Always take it after eating because it can upset your stomach.

If you’re unsure, pop by a pharmacy and ask a pharmacist—they’ll be able to guide you on the safest combo for your needs.

If you’re worried about side effects or the pain feels unbearable, let me know—there are always solutions or someone you can call for extra support! 💜",srh,abortion,neutral_just_curious,knowledge_barrier,female,18,,,,abortion
conv_4,1,"um... if i think i'm pregnant, what choices are there? pills? surgery? i don't really understand","Alright wena, take a moment and breathe. You’re not alone in this, hey? If you think you might be pregnant, here’s what you can consider: 

First, confirm the pregnancy with a home test or a visit to a clinic – many offer these tests for free. 

If it is positive, remember you have options. You can decide to continue the pregnancy, consider adoption, or explore abortion, which is legal in SA. There are medical and surgical options available, depending on how far along you are. 

Be cautious with where you go for help. Stick to trusted clinics or hospitals for safe care. 

If you’re feeling overwhelmed, reach out to someone's who can support you, like a nurse or a counsellor. You can also type SERVICES for a list of vetted services. And don’t forget, the Big Sis Helpline is available at 0800 12 84 55 if you need to talk. Your wellbeing is important, chommie! 💖",srh,abortion,neutral_just_curious,knowledge_barrier,female,18,,,,abortion
conv_4,2,"um... how do medical vs surgical abortions actually work? like what happens, side effects, and timing?","Alright, let me break it down for you so it’s easy to understand: 

**Medical Abortion** 💊: 
- This option is for pregnancies less than **13 weeks**.
- It involves **two sets of pills** prescribed by a legal healthcare provider:
  1. **First pill** stops the pregnancy from growing. You usually take this at the clinic.
  2. **Second pill**, taken at home, causes cramping and bleeding to empty the uterus (like a heavy period). Most people recover quickly.
- **Side effects**: Cramping, heavy bleeding, nausea, and tiredness for a few days.
- It’s private & non-surgical, but you WILL have to go to a qualified doctor or clinic to make sure everything is done safely. ❌ NEVER DIY this or trust street sellers!

**Surgical Abortion** 🏥:
- This is usually done **13–20 weeks** into pregnancy at a clinic/hospital by a trained doctor.
- It’s a brief procedure where the doctor removes the pregnancy from your uterus.
- You’ll usually be awake—it’s done with **local anaesthetic**. You might feel cramping during/after.
- **Side effects**: Mild cramping and light bleeding are normal after. Severe pain or heavy bleeding means you must seek help immediately.

After both types, rest up, avoid heavy lifting, and go for follow-ups. If you need support or info on legal providers, type **SERVICES**. Your safety comes first, choma! 💜",srh,abortion,neutral_just_curious,knowledge_barrier,female,18,,,,abortion
conv_4,3,"um, thanks. which one hurts more? can it affect having kids later? and how soon can i get it done?","Eish, I know this can be a heavy topic, but let’s break it down.

When it comes to abortions, both medical and surgical options can cause some discomfort, but the experience varies from person to person. Medical abortions might feel like intense cramping, kind of like bad period pains, while surgical abortions are quicker and often have less pain due to the local anaesthesia used.

If you're worried about future fertility, as long as the procedure is done safely at a registered clinic by trained professionals, it’s unlikely to cause issues. Just remember, unsafe abortions can lead to serious complications.

You can have an abortion without justification up to **12 weeks** pregnant here in SA. It's always best to act early for less pain and fewer risks.

If you need to find a reliable clinic, type **SERVICES** for vetted options. For immediate support, you can call the Big Sis Helpline at 0800 12 84 55 or Childline SA.",srh,abortion,neutral_just_curious,knowledge_barrier,female,18,,,,abortion
conv_4,4,um… how do they work out how far along i am? ultrasound or just my dates?,"Here’s how they figure it out, wena:

Most healthcare providers use **the first day of your last period** to estimate how many weeks pregnant you are. That means they start counting from Day 1 of your last period (even though you weren’t pregnant yet). 💡 This might feel a bit confusing at first!

To be more accurate, they might do an **ultrasound scan** at a clinic. An abdominal or vaginal ultrasound shows the size of the pregnancy and helps confirm how far along it is. 🖤

If you’re unsure about your dates—maybe your period is irregular or you don’t remember—it’s totally fine. The doctor or nurse can guide you through it safely.

So, shap, make sure you visit a **legal clinic** or doctor to get this info; they’ll use both methods to be sure. If you need trusted services, type **SERVICES**, or talk to someone you trust for support. You’ve got this! ❤️",srh,abortion,neutral_just_curious,knowledge_barrier,female,18,,,,abortion
conv_4,5,"uh, would they do a private internal scan? does it hurt? i’m kinda nervous about that.","Yoh, I hear you, and it’s totally natural to feel nervous about something so personal. Let me explain what to expect.

A **private internal scan**, or a vaginal ultrasound, is sometimes done if you’re earlier in pregnancy (less than 8 weeks) and an abdominal ultrasound might not give clear results. For a vaginal ultrasound, a small, wand-like device is inserted into your vagina to get a better look at your uterus. It’s done gently, with care, and isn’t usually painful, but it can be a bit uncomfortable. 🤍

If this is suggested, the healthcare provider will explain everything before they do it. You can ask them to go slowly or stop if it feels too much—you are ALWAYS in control. 🚨 And remember, anything that happens at the clinic is private, and you can ask questions if you feel unsure about anything.

Talk to the nurse/doctor about your feelings. They’ll help you feel at ease. If you'd rather not have a vaginal ultrasound, let them know. There might be other options like waiting a little longer for an abdominal scan to work.

You’re brave for asking and taking care of your health! 💪🏾",srh,abortion,neutral_just_curious,knowledge_barrier,female,18,,,,abortion
conv_4,6,"um… can i have someone with me when they do that internal check? a friend, not parents.","Yes, you can! 💕 If you feel more comfortable having a friend, partner, or someone you trust with you during an internal check or any part of your visit at the clinic, you can absolutely ask for that. Most clinics will be fine with it, and they understand that having support can help you feel less nervous. 🧡 

Let the nurse or doctor know upfront that you’d like your friend to be with you—it’s your right to ask for this. If they say no (which is rare at trusted clinics), explain how having someone with you makes you feel safer and less anxious. Just make sure the person you choose is someone who won’t judge you or make you feel uncomfortable. 

Chomi, remember—the healthcare workers are there to help you, so don’t be scared to let them know how you're feeling. If you need help finding clinics where they’ll respect your wishes, type **SERVICES**. You’ve got this! 🫂",srh,abortion,neutral_just_curious,knowledge_barrier,female,18,,,,abortion
conv_5,1,"Um, if I think I'm pregnant... what actually happens with an abortion? pill or surgery? time limits?","Okay, so here’s the lowdown: 🌟

In South Africa, you have two main types of abortions—**medical** and **surgical**—and which one you can have depends on how far along you are. 

### Medical abortion (up to 12 weeks pregnant):
- You’ll take **two sets of pills**. 💊 
  - The first pill stops the pregnancy hormones from working. 
  - The second set (taken at home or at a clinic) causes your uterus to push everything out. It'll feel like a heavy period with cramps and bleeding.  
- It’s safe as long as it’s done legally (at a registered clinic or hospital).  
- Your healthcare provider will guide you on how to take care of yourself after. 

### Surgical abortion (13–20 weeks):
- This is a simple medical procedure done at a **clinic or hospital**, where a trained doctor/nurse removes the pregnancy from the uterus. It's quicker than a medical abortion but might feel a bit more daunting because it’s a physical procedure. 

### After 20 weeks:
- Abortion is more restricted but can be done under certain circumstances (like health risks to you or the baby, rape, or other serious reasons). You’ll need to discuss your situation with a doctor.  

### What’s next?  
- Visit a **registered clinic or doctor** for a pregnancy test and maybe an ultrasound to determine how far along you are. That will decide which option is best for you.  
- You don’t need anyone's permission for a legal abortion if you're up to 12 weeks pregnant. After that, they might ask more specific questions about why you want the abortion.  

Take your time; this is your choice. Need help finding a clinic where it’s safe and confidential? Just ask. 😊",srh,abortion,neutral_just_curious,knowledge_barrier,female,18,,,,abortion
conv_5,2,"Um, if it's about ten weeks, are meds an option? What kind of recovery and pain should I expect?","Hey wena, if you're around 10 weeks pregnant, you can consider a medical abortion using pills, which is safe and effective when done with a trained healthcare provider. You typically take one pill at the clinic to stop the pregnancy from growing, then take another one at home to help pass it. Expect cramping and bleeding, which can feel like a heavy period.

Just a heads up: it’s normal to feel tired or emotional afterwards, and you should rest up. If you find you're soaking through a pad every hour or passing large clots, it's important to seek help. 

For more information on services and support, type SERVICES to access our vetted directory. I know this might feel frustrating, but it's the safer option. You can also reach out to the Big Sis Helpline at 0800 12 84 55 or Childline SA if you need someone to talk to. Take care of yourself! ❤️",srh,abortion,neutral_just_curious,knowledge_barrier,female,18,,,,abortion
conv_5,3,"Um, after the tablets, how long does the bleeding/spotting usually go on? And how intense are the cramps?","Alright chomi, here’s what you can expect. 🌸

### **Bleeding & Spotting**:
- After taking the abortion pills, bleeding typically starts within a few hours. It'll be **heavier than your normal period** at first, with clots coming out as your body passes the pregnancy. 
- After the main part is over (usually within a day or two), the bleeding becomes lighter, like spotting, and can last for **up to 2 weeks**. Sometimes it’s shorter—every body is different.

### **Cramps**:
- The cramps can feel intense, like strong period pain, especially during the first few hours when your body is actively pushing out the tissue. Some people say it feels like **waves of pain** that come and go.  
- Over-the-counter medication like **ibuprofen** works well for pain relief—just check with your provider on dosage. You can also try a hot water bottle to soothe the cramps.  

### Recovery Tips:
1. Rest as much as you can for the first couple of days. 🛌  
2. Stay hydrated and eat light meals.  
3. Avoid tampons during bleeding—stick to pads to lower the risk of infection.  
4. Keep track of your symptoms; contact a clinic or doctor if you have:  
   - Heavy bleeding (soaking 2 pads an hour for consecutive hours).  
   - Severe pain that doesn't ease with medication.  
   - Fever or chills (could be a sign of infection).   

Listen to how your body feels, chomi, and give yourself loads of care. If you’re feeling unsure about anything, reach out to your provider or let me know if you want help finding someone to talk to. 💛",srh,abortion,neutral_just_curious,knowledge_barrier,female,18,,,,abortion
conv_5,4,Um... how will I know it actually worked? Do I need a follow-up test or check-up?,"That’s such a good question, chomi—knowing for sure is really important! 💭

After a medical abortion with pills, you’ll want to check that the pregnancy has completely ended. Here’s what you can do:

### **Signs It Likely Worked**:
- **Bleeding/Clots**: Passing blood and clots is a strong sign the process is working. 
- **Pregnancy symptoms decrease**: If nausea, breast tenderness, or fatigue starts fading in a few days, this is another good indicator.  
- But remember, it's still possible for some tissue or even the pregnancy to remain, even if you’ve bled.

### **Follow-Up Test**:
- To confirm the abortion worked, you should do a pregnancy test **2-3 weeks** after the procedure, not sooner.  
- The test may still show positive right away because pregnancy hormones take time to leave your body—it’s normal.  

### **Better Safe Than Sorry**:
- Many clinics recommend a **follow-up visit** after 1-2 weeks. They might do an ultrasound or check your symptoms to confirm you’re fine and everything passed.  
- If you have **unusual symptoms** like heavy bleeding, bad pain, fever, or still feel pregnant after a couple of weeks, visit the clinic immediately—there’s a chance some tissue remains, and they can help you safely manage it.  

No pressure, but I’d suggest booking that follow-up appointment. It’s all about feeling confident that your body is healing and everything went smoothly. 💚 Let me know if you need help finding info or support. 🌸",srh,abortion,neutral_just_curious,knowledge_barrier,female,18,,,,abortion
conv_5,5,"Um... how do they actually check it's gone? a scan, bloodwork, or is my at-home test okay later?","Eish, chommie! Just a quick heads-up: if you're looking to confirm if an abortion was successful, here’s what can be done:

1. **Ultrasound Scan**: This is the most accurate method to check if everything is clear.
2. **Pregnancy Test**: You can do this at home 2-3 weeks later, but just know that hormones can linger for a while.
3. **Blood Test**: Some clinics may check hormone levels; dropping levels usually mean the pregnancy has ended.

It’s recommended to have a follow-up 1-2 weeks after to ensure all's good. Watch out for heavy bleeding, fever, or ongoing pain, as these could be signs you need help.

Remember, I can’t give specific services, but if you need support, you can call the Big Sis Helpline at 0800 12 84 55 or reach out to Childline SA. For a list of safe services, just type SERVICES. It’s a better option, trust me! 💜",srh,abortion,neutral_just_curious,knowledge_barrier,female,18,,,,abortion
conv_5,6,Um... how long till a home pee stick shows negative? Or will they need to do checks at the clinic?,"Aweh, chommie! After a medical abortion, home pregnancy tests can be a bit confusing because the hormones can hang around for a while. Here’s what you should know:

It's best to wait at least three weeks before doing a home test, as those hormones (hCG) can still be in your system. Testing too soon might give you a false positive – not cool, right? 

Also, it's important to see a clinic for a follow-up after the abortion. They'll check to make sure everything is all good – often with an ultrasound or a blood test if needed. This keeps you safe from complications, so don’t skip that!

Just a heads-up, I can’t share specific services because AI isn’t always reliable. For the best info, type SERVICES to see a list of vetted options. If you want to chat with a real person, just type ASK. You can also reach out to the Big Sis Helpline at 0800 12 84 55 or Childline SA for support. You got this! 🌼✨",srh,abortion,neutral_just_curious,knowledge_barrier,female,18,,,,abortion
conv_5,7,"Um... if a pee stick stays positive later, does that mean it didn't finish? Can they fix it?","Yoh, wena, I feel you! If a home pregnancy test still shows positive a few weeks after a medical abortion, it *might* mean there’s leftover pregnancy tissue or that the abortion wasn’t fully complete. But don’t panic just yet! Here’s the step-by-step breakdown:

### What Might Be Happening:
1. **Hormone levels linger**: Sometimes, pregnancy hormones (hCG) can stick around for a few weeks even if the abortion was successful.
2. **Incomplete abortion**: If there’s pregnancy tissue left in your uterus, your body might still produce those hormones.

### What Can Be Done:
- **Clinic Check-Up**: If your test is still positive after 2-3 weeks, visit your clinic or healthcare provider for confirmation. They’ll probably suggest:
  - An **ultrasound** to check for remaining tissue.
  - A **blood test** to measure your hCG levels.
- If it wasn’t successful, clinics can provide treatment like another dose of the abortion pill or a small procedure to safely remove the tissue (called a D&C). Don’t stress – they’ll guide you.

If you have heavy bleeding, fever, or severe cramps, seek medical help urgently. It’s better to be safe and know that you’re healing properly, neh? 🌸 I'm here if you have more questions! 💛",srh,abortion,neutral_just_curious,knowledge_barrier,female,18,,,,abortion
conv_6,1,um... I missed my period and idk much about abortion. what actually happens? is it safe?,"Eish, I know this can feel overwhelming, but I’m here for you, chommie. Just remember, there are safe options out there for ending a pregnancy when done by qualified professionals. In South Africa, you've got the right to access safe abortions, so don’t let anyone make you feel less than for exploring your choices.

If you’re looking for information about clinics or costs, I can’t provide specific details because AI isn’t always spot on. It can be a bit frustrating, I get it! But you can type SERVICES for a directory of vetted services that can help. Also, if you ever want to chat with a real person, just type ASK.

For immediate support, you can reach out to the Big Sis Helpline at 0800 12 84 55 or check in with Childline SA. You’re not alone in this. 💖",srh,abortion,neutral_just_curious,knowledge_barrier,female,18,,,,abortion
conv_6,2,"um... if I take the abortion pill, what happens? does it hurt a lot? how long does it take?","Aweh, chommie! I can’t give specific service details because I’m using AI, and it's not always reliable. But don’t stress; the Big Sis Services Directory has vetted services you can trust. Just type SERVICES to check it out. I know it can be frustrating, but that’s the best way to stay safe!

If you’re dealing with the abortion pill, here’s a quick overview. You typically take two sets of pills: the first at a clinic, and the second at home. Expect cramping and heavier bleeding, but don't worry—it’s generally safe with proper care. Just make sure to watch out for any serious pain or heavy bleeding.

You can also reach out to the free Big Sis Helpline at 0800 12 84 55 or Childline SA for support. Take care, wena! 💕",srh,abortion,neutral_just_curious,knowledge_barrier,female,18,,,,abortion
